"TSectors","Intensity"
"Business",0
"Cabinet",0
"Criminals",15
"Dissident",1649.4
"Education",0
"Elite",0
"Executive",0
"Executive Office",387.5
"Exiles",7
"Foreign Ministry",0
"General Population",0
"Government",1446.2
"Human Rights IGOs",0
"Human Rights NGOs",0
"Information",0
"Insurgents",0
"Interior",0
"International Religious",0
"Judicial",0
"Labor",9.4
"Legal",0
"Legislative",0
"Media",0
"Medical",35
"Military",0
"Muslim",0
"Nongovernmental Organization (International)",6.7
"Nongovernmental Organizations",0
"Parties",5
"Police",0
"Protestors",0
"Rebel",24.9
"Refugees",0
"Social",1259.7
"Unidentified Forces",35.1
